pira,nettfa,p401k,e401k,inc,incsq,marr,male,age,agesq,fsize
0,-0.8,0,0,21.6,466.56,1,0,28,784,4
0,-29.001,0,0,49.002,2401.196,1,0,61,3721,5
1,141.223,1,1,136.389,18601.96,1,1,60,3600,2
1,6.899,0,0,28.83,831.1689,0,1,26,676,1
0,-5.52,1,1,27.105,734.681,0,0,42,1764,2
0,-2.97,0,0,31.698,1004.763,0,0,25,625,1
1,2.14,1,1,32.244,1039.676,1,1,35,1225,2
0,6.2,1,1,53.1,2819.61,1,0,34,1156,4
0,2.4,1,1,36.939,1364.49,0,1,42,1764,1
1,54.997,0,0,27,729,1,0,55,3025,2
0,-0.03,0,1,34.329,1178.48,0,0,36,1296,1
1,50.594,1,1,71.844,5161.561,1,0,43,1849,4
0,-9.087,0,1,84.504,7140.926,1,1,38,1444,3
0,23.309,0,0,45.549,2074.711,1,0,60,3600,2
0,0,0,0,16.2,262.44,0,0,27,729,1
0,3.487,1,1,18.012,324.4321,0,1,38,1444,1
1,156.498,1,1,75.003,5625.45,1,1,54,2916,2
1,8.249,0,0,52.995,2808.47,1,0,37,1369,4
0,32.5,1,1,47.664,2271.857,1,0,37,1369,3
0,0.3,0,0,28.56,815.6736,1,0,33,1089,4
0,12.625,1,1,65.847,4335.828,1,0,27,729,2
0,7.3,1,1,60.27,3632.473,1,0,28,784,2
1,5.004,0,0,137.16,18812.87,1,0,51,2601,3
0,0.2,0,1,25.638,657.3071,1,0,55,3025,2
0,-17.975,0,0,59.199,3504.522,1,0,26,676,2
1,9.699,0,0,56.691,3213.87,1,0,27,729,2
0,4.999,0,0,36.42,1326.416,0,0,56,3136,1
0,0,0,0,13.572,184.1992,0,0,41,1681,2
1,25.124,0,1,54.492,2969.378,1,0,49,2401,2
0,-4.811,0,0,23.463,550.5123,0,1,43,1849,1
0,-2.051,0,0,33.759,1139.67,1,0,35,1225,3
1,6.4,0,1,47.928,2297.093,1,1,34,1156,3
0,-14.3,1,1,46.533,2165.32,1,0,36,1296,6
1,77.9,1,1,48.138,2317.267,1,0,62,3844,3
1,137.8,0,0,23.535,553.8962,0,0,62,3844,1
0,-4,0,1,62.355,3888.146,1,0,34,1156,4
1,76,0,0,30.432,926.1066,1,0,64,4096,2
0,0.1,0,1,18.258,333.3546,0,0,25,625,1
1,17.105,1,1,24.624,606.3414,0,1,50,2500,1
0,34.9,0,1,70.374,4952.5,1,0,46,2116,5
0,0,0,0,26.52,703.3104,0,0,25,625,4
1,242,1,1,100.53,10106.28,1,0,47,2209,4
1,21.862,0,0,44.22,1955.408,1,0,46,2116,3
1,33,0,0,33.687,1134.814,1,0,47,2209,4
0,0.036,0,0,14.997,224.91,1,0,32,1024,12
0,-4.325,0,0,31.956,1021.186,0,0,38,1444,3
0,-15.141,0,0,69.555,4837.898,1,0,49,2401,4
0,0,0,0,28.902,835.3256,0,0,37,1369,2
0,0.599,0,1,24.156,583.5123,0,0,29,841,1
0,7.62,0,0,13.41,179.8281,0,0,27,729,2
1,9.675,0,0,50.439,2544.093,1,0,53,2809,3
0,0,0,0,16.71,279.2241,0,1,55,3025,1
0,2.9,0,0,69.375,4812.891,0,1,42,1764,1
1,97.899,1,1,40.152,1612.183,1,0,57,3249,3
1,3.5,0,0,33.681,1134.41,1,0,55,3025,5
0,75.149,1,1,50.742,2574.751,1,0,50,2500,2
0,-0.4,0,0,16.215,262.9262,1,0,32,1024,8
0,0.9,0,0,15.198,230.9792,0,0,44,1936,3
0,8.349,1,1,54.594,2980.505,1,1,40,1600,4
0,36.998,1,1,78.45,6154.402,1,0,37,1369,3
0,56.5,0,0,100.692,10138.88,1,0,39,1521,6
1,106,0,0,104.802,10983.46,1,0,51,2601,2
1,122,1,1,192.99,37245.14,1,0,49,2401,3
0,-9.5,0,0,25.773,664.2476,1,0,46,2116,2
0,-0.296,0,0,32.154,1033.88,1,0,27,729,3
1,13.209,0,0,73.785,5444.227,1,0,46,2116,4
1,-8.334,1,1,101.589,10320.32,1,1,45,2025,5
1,15.5,0,0,31.008,961.496,1,0,54,2916,2
1,-336.789,0,0,46.221,2136.381,1,0,55,3025,3
0,11.137,0,0,17.403,302.8644,0,0,62,3844,1
0,13.486,1,1,12.399,153.7352,0,0,46,2116,1
0,-10.525,0,0,35.058,1229.063,1,0,30,900,2
0,-2.91,1,1,24.114,581.485,1,0,50,2500,6
0,0.35,0,1,28.98,839.8404,1,0,34,1156,6
0,41.75,1,1,35.7,1274.49,0,0,50,2500,1
0,18.8,1,1,43.275,1872.726,1,0,27,729,3
0,-1.5,0,0,11.253,126.63,0,0,42,1764,5
0,-2.5,0,0,24.6,605.16,0,1,28,784,3
0,-3.5,0,0,14.7,216.09,0,0,43,1849,2
0,3.5,0,0,43.521,1894.077,1,0,32,1024,4
0,-10.275,0,0,57,3249,1,0,30,900,2
1,26.2,0,0,18.81,353.8161,1,0,27,729,2
0,5.905,0,1,48.819,2383.295,1,0,36,1296,5
1,46.5,1,1,68.949,4753.964,1,0,39,1521,5
0,4.799,0,0,24.942,622.1033,0,1,26,676,4
0,28.049,1,1,35.706,1274.919,1,1,37,1369,4
0,1.7,0,0,16.26,264.3876,0,1,47,2209,2
0,0.05,0,0,28.56,815.6736,1,0,45,2025,6
0,45,1,1,16.8,282.24,0,1,61,3721,4
0,16.5,0,0,25.56,653.3136,1,0,31,961,3
0,-2.485,0,1,35.082,1230.747,1,0,48,2304,4
0,14.74,1,1,44.88,2014.214,1,0,39,1521,4
0,-0.1,0,0,14.895,221.861,0,1,25,625,1
0,-1,0,0,28.191,794.7325,1,0,52,2704,3
0,0,0,0,15.966,254.9131,0,0,30,900,1
1,140.6,0,0,59.34,3521.236,1,0,40,1600,4
0,129.12,0,0,47.019,2210.786,0,1,49,2401,3
0,-4.8,0,0,12.048,145.1543,0,0,54,2916,2
0,0,0,0,11.22,125.8884,1,0,25,625,4
1,47.7,0,0,65.028,4228.641,1,0,62,3844,2
0,14.099,1,1,53.67,2880.469,1,0,36,1296,3
1,54.249,1,1,13.596,184.8512,1,0,61,3721,2
0,2.785,1,1,28.872,833.5923,1,1,36,1296,3
0,-8.55,0,0,10.56,111.5136,1,0,30,900,5
0,10.01,0,0,25.8,665.64,0,1,28,784,1
0,-0.39,1,1,51.051,2606.204,1,0,31,961,4
0,1.449,0,0,25.068,628.4047,1,0,42,1764,7
0,-0.45,0,0,34.794,1210.622,1,0,25,625,3
0,5,0,1,28.635,819.9633,0,1,31,961,1
0,2.175,0,0,54.063,2922.808,1,0,49,2401,4
1,1.368,0,0,43.281,1873.245,1,0,29,841,3
0,-10.25,0,0,12.555,157.628,0,0,25,625,2
0,-1.3,0,0,25.5,650.25,1,0,62,3844,3
0,3.2,1,1,26.868,721.8894,0,0,37,1369,4
0,-2.252,0,0,20.331,413.3495,0,0,42,1764,3
0,-0.1,0,0,20.475,419.2256,1,0,31,961,1
0,1.1,0,0,36.474,1330.353,0,1,34,1156,1
0,16.975,0,0,33.225,1103.901,1,0,33,1089,5
0,8.025,1,1,25.068,628.4047,1,0,34,1156,5
0,19.599,0,0,28.182,794.2251,0,1,47,2209,1
0,9,0,0,32.676,1067.721,0,0,40,1600,3
1,24.278,1,1,49.044,2405.314,1,0,43,1849,6
0,-10.4,0,0,36.012,1296.864,1,0,32,1024,8
0,0.949,0,0,13.215,174.6362,0,0,48,2304,3
0,5,0,0,11.1,123.21,1,0,32,1024,5
0,0.725,0,1,12.75,162.5625,1,0,41,1681,6
0,0,0,0,10.5,110.25,1,0,43,1849,5
0,0.14,1,1,24.045,578.162,0,0,36,1296,1
1,295.898,1,1,66.801,4462.374,1,0,40,1600,3
1,11.199,0,0,43.968,1933.185,1,0,37,1369,4
1,45.9,0,0,38.124,1453.439,1,0,64,4096,2
0,21.5,1,1,45.75,2093.063,0,1,33,1089,1
0,-9.176,0,0,35.73,1276.633,1,0,37,1369,3
0,-1.15,0,0,26.094,680.8969,1,0,36,1296,5
0,-9.4,0,0,19.2,368.64,0,1,31,961,3
0,-6.9,0,0,19.17,367.4889,0,0,41,1681,1
1,259.198,1,1,100.287,10057.48,0,1,39,1521,1
0,5.696,1,1,36.963,1366.263,0,1,33,1089,1
0,2.85,1,1,24.945,622.253,0,0,38,1444,1
1,149.601,0,0,48.732,2374.808,1,0,53,2809,2
0,1,0,0,27.792,772.3953,1,1,35,1225,5
0,-4.83,1,1,25.74,662.5476,1,0,31,961,3
0,-6.7,0,0,22.752,517.6536,0,0,40,1600,4
1,29.13,1,1,64.974,4221.621,1,0,38,1444,2
0,2.75,1,1,50.07,2507.005,1,0,37,1369,4
0,2.099,0,0,14.97,224.1009,1,0,49,2401,4
0,53.421,1,1,42.834,1834.751,1,0,36,1296,4
0,-10.55,0,1,73.707,5432.722,1,0,32,1024,5
0,1.024,0,0,42.738,1826.536,1,0,26,676,3
0,-101.436,0,0,42.555,1810.928,1,0,31,961,3
0,2.6,0,0,29.16,850.3056,0,0,28,784,1
0,24.35,0,0,68.439,4683.897,1,0,29,841,3
0,12.048,1,1,17.214,296.3218,0,0,48,2304,1
0,3.35,1,1,36.084,1302.055,0,0,28,784,3
1,351.62,1,1,98.292,9661.317,1,1,42,1764,4
0,3.6,1,1,33.816,1143.522,1,1,58,3364,3
0,42.2,0,1,65.601,4303.491,1,0,48,2304,5
0,16.05,1,1,45.486,2068.976,0,0,46,2116,1
0,47,0,0,91.692,8407.423,1,0,56,3136,2
1,42.4,0,0,33.777,1140.886,1,0,57,3249,3
0,3.6,1,1,57.72,3331.599,1,1,37,1369,2
0,2.8,0,1,45.744,2092.513,1,0,44,1936,5
0,-9,0,0,28.32,802.0224,0,0,37,1369,3
1,63.7,1,1,47.238,2231.428,0,1,41,1681,1
0,-6.301,0,0,37.569,1411.43,1,0,39,1521,4
1,65.897,0,0,39.546,1563.886,0,1,56,3136,1
1,96.6,1,1,111.978,12539.07,1,0,42,1764,4
0,-1.12,0,0,18.378,337.7509,1,0,30,900,4
1,86.999,0,0,33.636,1131.381,1,0,61,3721,2
1,29.2,0,0,42.744,1827.049,1,0,61,3721,3
0,-1.05,0,0,23.052,531.3947,0,0,61,3721,2
1,44.763,0,0,40.5,1640.25,1,0,62,3844,3
0,1,0,0,16.218,263.0235,0,1,40,1600,1
0,-0.4,0,0,32.4,1049.76,0,0,55,3025,4
0,3.55,0,0,21.267,452.2853,0,0,28,784,1
0,0,0,0,16.203,262.5372,1,1,29,841,4
0,15.6,0,0,17.793,316.5908,0,1,25,625,1
0,-25.57,0,1,63.954,4090.114,1,0,42,1764,6
0,-0.523,0,0,15.3,234.09,0,0,31,961,4
0,19,1,1,42.513,1807.355,1,0,28,784,4
0,23.312,1,1,27.111,735.0063,1,0,41,1681,4
0,6.757,0,0,45.654,2084.288,1,0,27,729,3
0,17.099,0,1,41.634,1733.39,1,0,42,1764,4
0,0.375,0,1,51.141,2615.402,1,0,41,1681,4
0,-27.77,0,0,17.022,289.7485,0,0,34,1156,1
0,2.75,0,0,33.63,1130.977,1,0,29,841,4
0,-1.55,0,0,33.543,1125.133,1,0,34,1156,4
1,12.148,0,1,58.026,3367.017,1,0,36,1296,4
1,0.915,0,0,25.527,651.6277,0,0,45,2025,2
1,0.48,0,1,39.453,1556.539,1,0,32,1024,3
1,32.29,1,1,98.034,9610.664,1,0,48,2304,4
0,15,0,1,50.262,2526.269,1,0,34,1156,4
0,8.774,0,1,41.124,1691.183,1,0,44,1936,3
1,4.2,0,0,37.98,1442.48,1,0,54,2916,8
0,-0.994,0,0,22.134,489.914,0,0,28,784,1
0,8.352,0,1,62.496,3905.75,1,0,27,729,2
0,5.85,1,1,37.635,1416.393,1,0,50,2500,2
0,-1.431,0,0,26.796,718.0256,1,0,25,625,6
0,12.049,1,1,32.712,1070.075,1,0,43,1849,4
1,51,1,1,80.7,6512.49,1,0,46,2116,4
1,19.375,1,1,108.795,11836.35,1,1,44,1936,3
0,23.85,0,0,21.72,471.7584,1,0,30,900,2
0,7.5,1,1,53.664,2879.825,1,0,28,784,3
0,-1.6,0,0,30.804,948.8865,0,0,35,1225,1
0,16.055,0,0,47.16,2224.066,1,0,31,961,2
0,-4.3,0,1,54.996,3024.56,1,0,37,1369,4
1,72.475,1,1,91.689,8406.873,1,0,41,1681,5
0,1.499,0,0,41.658,1735.389,0,0,49,2401,1
0,-0.45,0,0,17.619,310.4291,1,0,64,4096,5
0,25.29,0,0,66,4356,0,1,34,1156,1
0,2.195,0,1,23.634,558.566,1,0,51,2601,4
0,15,1,1,33.375,1113.891,1,0,29,841,4
1,79.998,0,0,38.04,1447.042,0,1,57,3249,1
0,-2.5,0,0,33.093,1095.147,1,0,26,676,2
1,54,0,0,80.613,6498.456,1,0,38,1444,4
0,1.163,0,0,55.68,3100.262,1,0,32,1024,5
0,67.703,1,1,55.464,3076.255,1,0,40,1600,5
0,-10.8,0,1,38.316,1468.116,0,0,42,1764,3
0,32.292,1,1,79.206,6273.591,1,0,32,1024,2
0,5.855,0,0,26.664,710.9689,0,0,59,3481,1
0,0.499,0,0,15.33,235.0089,0,1,47,2209,2
0,-2,0,0,35.643,1270.424,1,0,29,841,5
0,0,0,0,18.9,357.21,0,1,49,2401,1
0,-0.225,1,1,21.42,458.8164,1,0,29,841,3
0,17.496,0,0,51.981,2702.024,1,0,58,3364,5
0,80.6,1,1,39.168,1534.132,1,0,36,1296,4
0,11.983,0,0,20.97,439.7409,0,0,62,3844,1
0,55.5,0,0,12.483,155.8253,0,1,37,1369,1
0,-7,0,1,11.349,128.7998,0,0,33,1089,4
0,15.5,1,1,26.73,714.4929,0,0,25,625,1
1,24.699,1,1,34.803,1211.249,1,0,56,3136,2
0,8.25,1,1,143.781,20672.98,1,0,29,841,3
0,60.7,1,1,25.641,657.4609,0,0,37,1369,4
0,2.491,0,0,20.703,428.6142,0,0,54,2916,2
0,-7.4,0,1,51.18,2619.392,0,0,44,1936,4
0,-5.226,0,0,11.913,141.9196,0,0,48,2304,1
1,6,0,0,58.992,3480.056,0,1,46,2116,1
0,3.5,0,0,41.316,1707.012,1,0,42,1764,4
0,-1.502,0,0,21.021,441.8824,1,1,29,841,3
1,149.7,1,1,55.296,3057.648,0,1,50,2500,1
0,-3.395,0,0,55.62,3093.584,1,0,31,961,4
0,106.3,1,1,72,5184,1,0,44,1936,8
0,2,0,0,18.888,356.7566,0,0,62,3844,1
1,4.975,1,1,42.915,1841.697,0,0,49,2401,3
0,0,0,0,21.6,466.56,0,1,38,1444,1
1,4.766,1,1,52.737,2781.191,1,1,33,1089,2
0,5,1,1,39.12,1530.374,1,0,39,1521,7
0,-19.45,0,0,68.229,4655.196,0,1,28,784,1
0,-4.3,0,0,20.583,423.6599,0,0,43,1849,4
0,8.85,1,1,30.102,906.1304,1,0,52,2704,3
0,-1.35,0,0,25.2,635.04,0,0,27,729,1
0,0,0,0,44.616,1990.588,1,0,54,2916,3
1,29.5,0,1,62.64,3923.77,1,0,31,961,2
1,42.498,1,1,32.838,1078.334,0,0,49,2401,1
1,5.863,1,1,40.677,1654.618,1,0,40,1600,4
0,3.2,0,1,25.731,662.0844,0,1,35,1225,3
0,-1.55,0,1,16.371,268.0096,0,0,35,1225,3
0,20.7,0,0,49.05,2405.902,1,0,61,3721,4
0,52.15,0,0,59.4,3528.36,0,0,41,1681,1
0,-1.563,0,0,33.219,1103.502,1,0,30,900,2
0,3.836,0,1,33.174,1100.514,1,0,25,625,3
1,164.7,1,1,28.785,828.5762,0,0,59,3481,1
0,-6.1,0,1,52.263,2731.421,1,0,40,1600,4
1,0.29,0,0,63.3,4006.89,1,0,45,2025,2
0,0.4,0,0,15.135,229.0682,1,0,44,1936,5
0,0,0,0,17.856,318.8368,1,0,29,841,9
0,45.5,0,1,50.4,2540.16,1,0,35,1225,2
1,54.5,0,0,27.516,757.1303,1,0,50,2500,2
0,-7.5,0,1,13.101,171.6362,0,1,34,1156,1
0,2,0,0,57.87,3348.937,1,0,29,841,4
0,0.515,0,0,32.871,1080.503,1,0,31,961,4
0,-5.901,0,0,67.746,4589.521,1,0,52,2704,3
0,7.92,1,1,45.21,2043.944,1,0,36,1296,6
0,0.1,0,0,27.852,775.7339,1,0,38,1444,4
0,-3.899,0,0,65.262,4259.129,1,0,25,625,2
0,18.799,1,1,32.1,1030.41,1,0,57,3249,2
0,0.1,0,0,34.386,1182.397,1,0,36,1296,4
0,0.21,0,0,20.313,412.618,1,1,29,841,3
1,47.488,0,0,26.916,724.4711,0,1,48,2304,1
1,95.299,0,0,79.323,6292.138,1,0,59,3481,2
1,1.7,0,0,45.81,2098.556,1,0,41,1681,4
0,0.5,0,1,11.49,132.0201,0,0,56,3136,2
0,-11.551,0,0,21.603,466.6896,0,0,39,1521,3
1,4.572,0,0,20.667,427.1249,1,0,34,1156,4
0,0,0,0,13.5,182.25,0,0,51,2601,2
1,17,0,0,42.009,1764.756,0,0,39,1521,1
1,8.215,0,0,68.214,4653.149,1,0,28,784,3
0,-3.8,0,0,39.609,1568.873,1,1,28,784,3
1,1098.624,1,1,55.263,3053.999,0,1,37,1369,3
0,0.049,0,0,26.958,726.7338,1,0,48,2304,3
0,-0.33,0,0,20.787,432.0994,1,0,35,1225,3
0,24.448,1,1,58.323,3401.573,1,0,31,961,4
1,7.926,0,0,45.687,2087.302,1,0,29,841,2
0,0,0,0,18.423,339.407,1,0,42,1764,4
0,-2.2,0,0,25.215,635.7962,1,0,35,1225,2
0,-3.651,0,0,19.812,392.5154,1,0,31,961,6
0,0,0,0,43.2,1866.24,0,1,46,2116,1
1,46.603,1,1,101.826,10368.53,1,0,54,2916,7
0,-2.645,0,0,34.437,1185.907,1,0,48,2304,3
0,-7,0,0,53.955,2911.142,1,0,52,2704,4
0,7.286,1,1,40.125,1610.016,1,0,53,2809,2
0,-6.705,0,0,49.329,2433.35,1,0,32,1024,2
0,0.2,0,0,22.68,514.3824,0,1,25,625,1
0,9.675,1,1,38.856,1509.789,1,0,39,1521,4
1,83.199,1,1,25.542,652.3937,1,0,60,3600,3
0,-1.775,0,0,32.409,1050.343,1,0,25,625,3
0,10.299,0,0,22.956,526.9779,0,0,44,1936,2
0,21.549,0,1,83.496,6971.583,1,0,34,1156,4
1,109.8,1,1,67.512,4557.87,1,0,37,1369,4
1,28.6,1,1,73.641,5422.997,1,0,43,1849,2
0,39,0,0,58.272,3395.626,0,1,62,3844,1
0,0,0,0,28.095,789.329,1,0,40,1600,5
0,77.396,1,1,98.607,9723.341,0,0,32,1024,1
0,0.27,0,0,12.576,158.1558,1,0,64,4096,2
0,256.699,1,1,49.05,2405.902,0,1,55,3025,2
0,3.328,0,0,44.613,1990.32,1,0,30,900,4
0,-0.4,0,0,24.408,595.7505,0,0,42,1764,1
0,0.9,0,0,33.21,1102.904,0,1,30,900,1
0,2.725,0,0,15.39,236.8521,0,1,25,625,1
0,-3.35,0,0,28.8,829.4399,0,1,36,1296,1
0,-1.795,0,0,10.338,106.8743,1,0,48,2304,3
0,71.6,1,1,34.002,1156.136,0,1,56,3136,2
0,36.145,1,1,36.882,1360.282,1,0,35,1225,3
0,-0.3,1,1,39.261,1541.426,1,0,43,1849,3
0,39.6,0,0,13.245,175.43,0,0,60,3600,1
0,-12.4,1,1,40.5,1640.25,0,1,39,1521,1
0,14.098,0,0,32.232,1038.902,0,0,50,2500,1
1,108.47,1,1,41.238,1700.573,1,0,53,2809,2
0,74.6,1,1,51.528,2655.135,1,0,38,1444,6
0,2.7,0,0,47.355,2242.496,1,0,40,1600,4
0,-1.75,0,0,14.892,221.7717,1,0,29,841,2
1,64.337,1,1,111.372,12403.72,1,0,49,2401,2
0,5.5,0,1,24.15,583.2225,0,0,38,1444,5
0,0,0,0,31.2,973.4401,1,0,30,900,5
0,-2.65,1,1,42.804,1832.182,1,0,25,625,2
0,0.5,0,1,24.351,592.9712,1,0,33,1089,3
0,-4.4,0,0,38.601,1490.037,1,0,37,1369,5
0,-0.75,0,0,21.366,456.5059,0,0,59,3481,1
0,61,1,1,59.667,3560.151,1,0,32,1024,2
0,-5.8,0,0,44.4,1971.36,0,1,38,1444,1
1,30.299,0,0,23.16,536.3856,0,0,55,3025,4
1,15.1,0,0,26.91,724.1481,1,0,52,2704,1
0,-5.71,0,0,15.3,234.09,0,0,53,2809,1
0,3.5,1,1,16.665,277.7223,0,1,37,1369,1
0,-0.8,1,1,29.373,862.7731,0,0,43,1849,4
0,1.5,0,0,13.566,184.0364,0,0,39,1521,2
0,7.6,1,1,37.965,1441.341,1,0,51,2601,4
1,43.3,1,1,60.282,3633.92,1,0,53,2809,3
1,100.7,1,1,47.646,2270.141,1,0,54,2916,3
1,87,1,1,155.196,24085.8,1,0,43,1849,4
0,-4.823,0,0,20.103,404.1306,1,0,35,1225,5
1,70.05,1,1,54.96,3020.602,1,0,35,1225,4
0,42.632,0,0,44.403,1971.626,1,0,62,3844,2
0,-5.008,0,0,36.621,1341.098,1,0,40,1600,5
0,0.869,0,0,35.439,1255.923,1,0,40,1600,3
0,-3.05,0,0,16.977,288.2185,1,0,34,1156,5
0,-0.03,0,0,19.176,367.719,1,0,48,2304,4
0,0.3,0,0,22.722,516.2893,0,1,30,900,1
1,17.519,0,1,109.587,12009.31,1,0,41,1681,5
0,-2.48,0,0,16.647,277.1226,0,0,34,1156,4
0,-4.815,0,0,29.976,898.5605,1,0,36,1296,3
1,50.355,1,1,49.095,2410.319,1,0,40,1600,5
0,-2.171,0,0,26.175,685.1306,1,1,31,961,5
0,-0.193,0,0,16.128,260.1124,0,0,31,961,2
0,16,0,0,21.21,449.8641,1,0,28,784,3
0,-2.4,0,0,28.887,834.4587,1,0,28,784,2
0,36.8,1,1,68.673,4715.98,1,0,48,2304,3
0,0,0,0,10.2,104.04,0,1,42,1764,1
0,-0.751,1,1,32.046,1026.946,1,0,43,1849,4
0,-0.595,0,0,14.79,218.7441,0,1,32,1024,1
0,-0.9,0,1,36.612,1340.438,1,0,43,1849,2
0,0,0,0,19.125,365.7656,0,1,39,1521,4
0,-21.25,0,0,13.026,169.6767,0,1,25,625,1
0,-1.5,0,0,18.516,342.8423,0,1,29,841,1
1,37.878,0,0,108.87,11852.68,1,0,52,2704,2
0,7.2,0,0,35.61,1268.072,1,0,46,2116,2
0,16.199,0,0,50.25,2525.063,0,0,39,1521,4
0,36.3,1,1,59.232,3508.43,0,0,34,1156,3
0,1.771,1,1,69.612,4845.831,1,0,32,1024,4
0,3,0,1,51.9,2693.61,1,0,42,1764,3
0,28.269,1,1,12.6,158.76,1,0,40,1600,2
0,20,1,1,12.291,151.0687,1,0,41,1681,5
0,9.5,0,1,36.42,1326.416,0,0,43,1849,1
0,-1.6,0,1,13.362,178.5431,1,0,54,2916,1
0,13.5,0,0,29.301,858.5486,0,0,56,3136,2
1,-4.496,1,1,44.016,1937.408,1,0,42,1764,4
0,-1.845,0,1,22.413,502.3426,1,0,30,900,4
0,-8.195,0,0,27.246,742.3445,1,0,28,784,4
0,-0.25,0,0,21.639,468.2463,0,0,28,784,2
0,0,0,0,18.861,355.7373,1,0,32,1024,5
0,-2.801,0,0,40.926,1674.937,1,0,53,2809,3
0,-3.094,0,0,17.01,289.3401,0,1,27,729,4
0,-0.35,0,0,23.31,543.3561,0,0,62,3844,1
0,0,1,1,28.83,831.1689,0,0,31,961,2
0,0.16,0,0,26.52,703.3104,1,0,38,1444,4
1,52.399,0,0,30.264,915.9097,1,0,58,3364,3
0,-1.501,0,0,27.927,779.9174,1,0,57,3249,4
0,-10,0,0,58.413,3412.078,1,0,30,900,4
0,-13.3,0,0,62.703,3931.666,1,0,38,1444,5
0,0.95,0,1,31.626,1000.204,0,1,35,1225,1
0,-4.5,0,0,32.064,1028.1,1,1,49,2401,3
0,-0.73,0,0,27.012,729.6481,1,0,41,1681,4
0,-2.667,1,1,38.862,1510.255,1,0,44,1936,3
0,19.799,1,1,28.194,794.9017,1,0,61,3721,2
0,-0.2,0,1,23.316,543.6359,0,1,28,784,1
0,0,0,1,14.805,219.188,0,0,35,1225,1
0,-1,0,0,13.26,175.8276,0,1,45,2025,1
0,0,0,0,12.24,149.8176,0,0,55,3025,1
0,-2.6,0,0,48.615,2363.418,0,1,41,1681,4
0,-0.8,0,0,28.965,838.9713,1,0,27,729,5
0,8,0,0,24.051,578.4506,1,0,28,784,4
0,0.1,1,1,28.143,792.0284,1,0,41,1681,4
0,15.349,0,0,30.435,926.2892,1,0,47,2209,7
0,5.26,0,1,20.484,419.5942,1,0,50,2500,3
1,189,0,0,56.997,3248.658,1,0,53,2809,3
0,0.3,0,0,54.75,2997.563,1,0,35,1225,5
0,0.749,0,0,20.469,418.9799,0,0,42,1764,2
1,61.698,1,1,67.764,4591.959,1,0,49,2401,3
0,0.06,1,1,22.299,497.2454,0,0,63,3969,3
0,52.568,1,1,26.268,690.0078,0,0,38,1444,3
0,0,0,0,13.212,174.5569,0,0,39,1521,5
0,1.55,1,1,11.049,122.0804,0,0,55,3025,6
0,0.4,0,0,19.14,366.3396,0,1,31,961,1
0,-1.6,0,0,19.848,393.9431,1,1,29,841,4
0,0,0,0,12.954,167.8061,1,0,27,729,5
0,1,0,0,14.637,214.2418,0,0,58,3364,1
0,10.5,1,1,39.378,1550.627,1,0,55,3025,2
0,-0.117,0,1,35.175,1237.281,1,0,37,1369,5
0,0.04,0,0,13.644,186.1587,0,0,47,2209,3
0,0.728,1,1,28.614,818.761,1,0,39,1521,3
1,18.3,1,1,38.337,1469.726,1,0,60,3600,5
0,0,0,0,23.388,546.9986,0,1,28,784,1
0,-1.2,0,0,11.25,126.5625,0,0,36,1296,1
1,126,1,1,67.092,4501.337,1,0,56,3136,2
1,82.152,1,1,83.274,6934.56,1,0,37,1369,4
0,21.838,1,1,88.77,7880.112,1,0,38,1444,4
1,-12.45,0,1,98.85,9771.322,1,0,38,1444,4
1,38.177,0,0,39.393,1551.809,1,0,60,3600,2
0,1.4,0,0,43.197,1865.981,1,0,45,2025,3
0,-3.55,0,0,25.356,642.9268,0,0,60,3600,1
1,159.248,1,1,53.91,2906.288,1,0,55,3025,3
0,-0.4,0,0,19.392,376.0497,0,1,43,1849,1
0,0.11,0,0,22.8,519.84,1,0,41,1681,4
1,77.2,1,1,90.45,8181.202,1,0,47,2209,2
0,33.748,0,1,47.703,2275.576,1,0,37,1369,4
1,5.5,1,1,36,1296,0,1,29,841,1
0,46.5,0,0,40.554,1644.627,0,0,34,1156,3
1,17.399,1,1,39.894,1591.531,1,0,46,2116,3
1,43.999,1,1,33.336,1111.289,1,0,42,1764,5
1,16,0,1,30.3,918.09,0,0,58,3364,1
1,184.5,0,0,118.401,14018.8,1,0,36,1296,4
0,-0.651,0,0,54.255,2943.605,1,0,45,2025,4
1,59.879,0,0,19.998,399.92,0,0,45,2025,2
0,-2.2,0,1,28.443,809.0043,1,0,37,1369,4
0,-1.45,0,0,22.572,509.4952,0,0,31,961,2
0,0,0,0,29.1,846.81,0,1,47,2209,1
0,-0.4,0,0,19.848,393.9431,1,0,42,1764,4
0,0,0,0,17.571,308.74,1,1,37,1369,4
0,0,0,0,42.777,1829.872,1,0,39,1521,2
0,0,0,1,19.176,367.719,1,0,45,2025,4
0,-1.875,0,0,26.136,683.0905,1,0,54,2916,4
0,-3,0,0,36.975,1367.151,1,0,58,3364,4
1,61.115,1,1,96.369,9286.984,1,0,49,2401,4
0,0.64,1,1,19.143,366.4544,0,1,27,729,2
0,4.615,1,1,28.293,800.4938,1,0,34,1156,4
0,-3,0,0,46.053,2120.879,1,0,34,1156,4
0,-16,1,1,42.048,1768.034,1,0,40,1600,4
1,226.048,0,0,63.225,3997.4,0,0,51,2601,3
0,-5.45,0,1,57.519,3308.436,1,0,26,676,3
0,-4.609,0,0,72.069,5193.941,1,0,36,1296,4
0,11.35,0,0,24.807,615.3872,1,0,32,1024,4
