assignment,female,age,white,black,hispanic,educ,educmis,geddegree,hsdegree,english,cohabmarried,haschild,everwkd,mwearn,hhsize,hhsizemis,educmum,educmummis,educdad,educdadmis,welfarechild,welfarechildmis,health,healthmis,smoke,smokemis,alcohol,alcoholmis,everwkdy1,earnq4,earnq4mis,pworky1,pworky1mis,health12,health12mis,trainy1,trainy2,pworky2,pworky3,pworky4,earny2,earny3,earny4,health30,health48
1,0,17,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,1,4,0,1,0,4,0,0,1,1,154.2337188720703,0,35.57625198364258,0,2,0,0,0,54.153682708740234,84.615386962890625,100,150.09498596191406,276.9366760253906,265.53863525390625,1,1
1,1,19,0,1,0,11,0,0,0,1,0,1,0,0,1,0,14,0,10,0,1,0,2,0,1,0,4,0,0,0,0,0,0,3,0,1,1,0,0,32.69230651855469,0,0,63.67136001586914,3,3
0,1,18,0,1,0,9,0,0,0,1,0,0,0,0,6,0,0,1,0,1,0,1,2,0,2,0,0,1,0,0,0,3.846153736114502,0,2,0,1,0,0,30.769229888916016,100,0,63.268733978271484,176.3660888671875,2,2
1,0,22,0,0,1,11,0,0,0,1,0,0,1,0,2,0,12,0,12,0,1,0,1,0,2,0,2,0,1,117.92308044433594,0,30.769229888916016,0,2,0,1,1,76.92308044433594,59.61538314819336,100,193.0325469970703,232.10476684570312,215.34625244140625,1,3
1,1,16,1,0,0,9,0,0,0,1,0,0,0,0,5,0,12,0,12,0,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,1,13.461538314819336,90.384613037109375,25,41.20199966430664,249.90640258789062,103.30785369873047,1,2
1,0,16,0,1,0,10,0,0,0,1,0,0,0,0,4,0,12,0,0,1,1,0,2,0,0,1,0,1,1,108.73076629638672,0,50,0,2,0,1,1,9.615385055541992,51.92307662963867,46.153846740722656,10.022235870361328,94.96558380126953,114.1693344116211,2,1
0,0,17,0,1,0,9,0,0,0,1,0,0,0,0,1,0,12,0,0,1,1,0,1,0,4,0,0,1,0,0,0,0,0,1,0,1,0,98.07691955566406,58.115821838378906,19.230770111083984,141.2757110595703,172.21824645996094,55.14763259887695,1,3
1,1,16,1,0,0,7,0,0,0,1,0,0,0,0,5,0,12,0,10,0,3,0,2,0,1,0,4,0,0,0,0,48.07692337036133,0,2,0,1,1,51.92307662963867,17.30769157409668,23.076923370361328,164.5816192626953,49.98188400268555,138.32054138183594,2,2
1,1,17,1,0,0,12,0,1,0,1,0,0,0,0,5,0,14,0,0,1,4,0,1,0,0,1,0,1,1,188,0,59.61538314819336,0,3,0,1,1,82.69230651855469,80.76923370361328,50,604.9205322265625,344.5350341796875,216.92173767089844,2,2
0,1,21,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,1,1,26.923076629638672,0,17.30769157409668,173.12661743164062,0,32.9334602355957,1,2
0,1,21,0,0,1,9,0,0,0,1,1,1,1,0,2,0,12,0,12,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1,1,17,0,1,0,10,0,0,0,1,0,0,0,140,8,0,0,1,11,0,3,0,3,0,0,1,0,1,1,504.5054931640625,0,100,0,1,0,1,0,100,100,100,365.6913757324219,155.99427795410156,378.54498291015625,2,2
1,1,16,0,1,0,7,0,0,0,1,0,1,0,0,5,0,12,0,0,1,2,0,1,0,0,1,3,0,0,0,0,0,0,1,0,0,1,61.53845977783203,100,100,104.77079772949219,175.14466857910156,186.45458984375,1,1
1,0,16,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,9.615385055541992,32.69230651855469,55.769229888916016,29.712980270385742,154.203369140625,155.20953369140625,1,1
1,1,18,1,0,0,10,0,0,0,1,0,1,0,0,3,0,11,0,17,0,1,0,1,0,1,0,4,0,1,336,0,30.769229888916016,0,1,0,1,0,98.07691955566406,71.15384674072266,57.69230651855469,220.96995544433594,471.27984619140625,218.3170928955078,3,2
1,1,18,0,1,0,8,0,0,0,1,0,1,0,0,2,0,12,0,0,1,1,0,1,0,0,1,4,0,0,0,0,0,0,1,0,1,1,15.384614944458008,100,78.84615325927734,37.46665573120117,272.1703186035156,409.15179443359375,1,1
1,0,16,0,1,0,11,0,0,0,1,0,0,0,30,4,0,12,0,12,0,1,0,1,0,4,0,2,0,0,0,0,0,0,2,0,1,1,0,0,80.76923370361328,0,0,250.14474487304688,3,3
0,0,16,0,1,0,8,0,0,0,1,0,0,0,0,7,0,0,1,0,1,3,0,2,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,19.230770111083984,23.076923370361328,0,28.600744247436523,34.05460739135742,2,2
1,0,18,1,0,0,10,0,0,0,1,0,0,0,0,4,0,12,0,0,1,1,0,1,0,1,0,4,0,1,287.854248046875,0,34.61538314819336,0,1,0,1,0,1.923076868057251,0,0,5.288461685180664,0,0,1,1
1,0,16,0,1,0,8,0,0,0,1,0,0,0,0,1,0,12,0,12,0,2,0,2,0,1,0,3,0,0,0,0,0,0,1,0,1,1,15.384614944458008,0,32.69230651855469,57.95446014404297,0,40.07391357421875,3,1
1,0,17,0,0,0,10,0,0,0,1,0,0,0,0,3,0,15,0,0,1,3,0,2,0,1,0,2,0,1,154.2337188720703,0,35.57625198364258,0,2,0,1,0,54.153682708740234,46.153846740722656,51.92307662963867,150.09498596191406,124.76959228515625,121.03047180175781,2,2
1,0,24,1,0,0,10,0,0,0,1,0,1,0,0,4,0,0,1,0,1,1,0,1,0,1,0,3,0,0,0,0,23.076923370361328,0,1,0,1,0,15.384614944458008,7.692307472229004,0,44.14500045776367,99.51948547363281,0,1,2
0,0,18,0,1,0,10,0,0,0,1,0,0,0,150,8,0,0,1,12,0,4,0,2,0,0,1,3,0,1,194.76922607421875,0,54.54427719116211,0,2,0,0,0,66.170196533203125,70.8189697265625,92.30769348144531,196.1820068359375,226.5242919921875,257.4209899902344,2,2
0,1,17,0,1,0,10,0,0,0,1,0,1,1,0,2,0,0,1,0,1,2,0,1,0,0,1,4,0,0,0,0,0,0,1,0,1,1,0,25,0,0,66.99794006347656,0,2,2
0,0,16,0,1,0,7,0,0,0,1,0,0,1,0,2,0,0,1,12,0,3,0,2,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0,19.230770111083984,0,0,50.31501007080078,2,1
0,1,19,0,0,1,12,0,0,1,1,0,0,1,0,5,0,10,0,10,0,1,0,2,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,19.230770111083984,0,0,29.274188995361328,2,2
1,1,17,1,0,0,9,0,0,0,1,0,0,0,0,9,0,13,0,13,0,0,1,1,0,4,0,4,0,0,0,0,0,0,2,0,1,1,28.846153259277344,100,100,96.84733581542969,209.10595703125,154.1492156982422,2,2
1,0,21,1,0,0,11,0,0,0,1,0,0,0,0,5,0,8,0,10,0,2,0,2,0,1,0,3,0,1,125.48076629638672,0,21.153846740722656,0,2,0,1,0,55.769229888916016,80.76923370361328,90.384613037109375,187.354736328125,168.5670166015625,110.67936706542969,2,3
1,1,16,0,0,1,10,0,0,0,1,0,0,0,0,2,0,12,0,11,0,1,0,1,0,2,0,4,0,1,44.230770111083984,0,23.076923370361328,0,2,0,1,1,55.769229888916016,86.53845977783203,96.15384674072266,165.26077270507812,268.2980651855469,298.29443359375,2,1
0,1,21,0,1,0,10,0,0,0,1,0,1,1,0,2,0,12,0,0,1,4,0,1,0,0,1,0,1,0,0,0,28.846153259277344,0,2,0,0,1,0,7.692307472229004,48.07692337036133,0,16.29039192199707,100.81961059570312,2,2
0,0,22,0,0,0,12,0,0,1,0,1,0,0,0,3,0,12,0,0,1,4,0,1,0,0,1,0,1,1,223.38461303710938,0,44.230770111083984,0,1,0,0,1,5.769230842590332,25,63.46154022216797,8.599038124084473,53.64722442626953,209.19825744628906,1,2
1,1,21,1,0,0,10,0,0,0,1,0,0,0,0,2,0,12,0,17,0,1,0,1,0,1,0,4,0,1,185.76922607421875,0,53.846153259277344,0,1,0,1,0,0,0,34.61538314819336,0,0,121.82087707519531,2,1
0,0,19,0,1,0,12,0,0,1,1,0,0,0,0,1,0,12,0,0,1,1,0,3,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,34.61538314819336,34.61538314819336,0,66.64250946044922,63.122467041015625,2,3
0,1,19,0,0,0,9,0,0,0,0,0,0,0,0,13,0,0,1,12,0,1,0,3,0,2,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1
0,0,16,1,0,0,8,0,0,0,1,0,0,0,0,3,0,12,0,12,0,4,0,3,0,1,0,0,1,1,141.53846740722656,0,44.230770111083984,0,2,0,0,1,23.076923370361328,65.384613037109375,78.84615325927734,45.27692413330078,119.43819427490234,232.977783203125,2,2
0,1,16,0,1,0,10,0,0,0,1,0,1,0,0,9,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,75,94.23076629638672,0,209.54905700683594,284.4857177734375,1,1
1,1,19,0,1,0,11,0,0,0,1,0,0,0,0,3,0,11,0,14,0,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40.38461685180664,0,0,79.15008544921875,2,2
1,0,16,1,0,0,9,0,0,0,1,0,0,0,0,2,0,12,0,12,0,1,0,1,0,0,1,4,0,0,0,0,21.153846740722656,0,1,0,1,1,82.69230651855469,94.23076629638672,34.61538314819336,201.19932556152344,235.20809936523438,145.78546142578125,1,1
1,1,16,0,1,0,10,0,0,0,1,0,0,0,0,5,0,12,0,12,0,1,0,2,0,0,1,4,0,0,0,0,0,0,2,0,1,1,0,0,1.923076868057251,0,0,6.5866923332214355,2,2
1,0,22,0,1,0,12,0,0,1,1,0,0,1,0,3,0,13,0,0,1,3,0,1,0,0,1,0,1,1,132.92308044433594,0,55.769229888916016,0,1,0,1,0,55.769229888916016,100,42.30769348144531,84.502777099609375,157.6542205810547,103.6985855102539,1,2
1,1,16,0,1,0,8,0,0,0,1,0,0,0,0,5,0,0,1,16,0,4,0,2,0,0,1,0,1,0,0,0,0,0,2,0,1,1,32.69230651855469,78.84615325927734,84.615386962890625,198.19973754882812,380.85107421875,264.4190979003906,4,2
0,0,23,0,0,1,10,0,0,0,0,0,1,0,211.66666666666666,0,0,0,1,0,1,1,0,1,0,4,0,0,0,1,138.46153259277344,0,11.538461685180664,0,1,0,1,1,100,59.61538314819336,98.07691955566406,297.4586486816406,169.04685974121094,280.1283264160156,1,1
0,0,24,0,1,0,10,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,4,0,4,0,1,321.925048828125,0,100,0,3,0,0,0,96.15384674072266,100,94.23076629638672,358.7179870605469,328.5555419921875,218.953125,3,4
1,0,22,1,0,0,11,0,1,0,1,0,0,0,0,4,0,12,0,12,0,1,0,2,0,1,0,0,0,1,115.09615325927734,0,40.38461685180664,0,0,0,0,1,73.07691955566406,67.30769348144531,100,232.97027587890625,210.68988037109375,323.0174255371094,1,2
0,0,19,1,0,0,9,0,0,0,1,0,1,0,0,4,0,12,0,11,0,2,0,2,0,1,0,4,0,1,145.38461303710938,0,50,0,3,0,0,0,69.5252456665039,77.13690185546875,82.380584716796875,237.41787719726562,278.5205078125,340.208251953125,2,2
1,0,16,0,1,0,10,0,0,0,1,0,0,1,0,2,0,16,0,12,0,0,1,3,0,1,0,2,0,1,184,0,40.38461685180664,0,3,0,1,0,100,84.615386962890625,98.07691955566406,473.72283935546875,456.4762268066406,468.2940979003906,3,2
0,0,20,0,1,0,11,0,0,0,1,0,0,0,0,3,0,10,0,0,1,3,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,98.07691955566406,98.07691955566406,0,292.73883056640625,339.4423522949219,1,1
1,0,19,1,0,0,8,0,0,0,1,0,0,0,2000,3,0,12,0,12,0,1,0,1,0,0,0,4,0,1,153.84616088867188,0,23.076923370361328,0,2,0,1,1,63.46154022216797,36.53845977783203,86.53845977783203,192.98997497558594,85.08027648925781,1153.1986083984375,1,1
0,1,19,0,0,0,9,0,0,0,0,0,0,0,128,3,0,0,1,0,1,2,0,1,0,2,0,0,0,1,108,0,50,0,1,0,1,0,67.30769348144531,100,40.38461685180664,190.9987030029297,319.5020751953125,193.97450256347656,2,1
0,0,23,0,1,0,9,0,0,0,1,0,1,0,0,2,0,0,1,0,1,2,0,3,0,1,0,2,0,1,250,0,34.61538314819336,0,1,0,0,0,32.69230651855469,0,0,54.707305908203125,0,0,2,1
1,0,18,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,75,100,0,245.46658325195312,318.759521484375,1,1
1,1,19,0,1,0,11,0,0,0,1,0,1,0,0,4,0,12,0,12,0,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
0,0,18,1,0,0,9,0,0,0,1,0,0,1,0,4,0,14,0,0,1,2,0,2,0,1,0,4,0,1,166.15383911132812,0,17.30769157409668,0,2,0,0,0,88.46154022216797,82.69230651855469,55.769229888916016,236.90077209472656,203.19027709960938,208.72177124023438,2,2
1,1,17,0,1,0,10,0,0,0,1,0,0,0,0,3,0,0,1,12,0,0,1,1,0,0,1,0,1,1,161.53846740722656,0,21.153846740722656,0,2,0,1,0,7.692307472229004,26.923076629638672,23.076923370361328,22.072500228881836,83.30313873291016,57.25271224975586,2,2
1,1,23,0,1,0,9,0,0,0,1,0,1,0,0,2,0,12,0,0,1,2,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,84.615386962890625,100,69.23076629638672,110.70811462402344,98.988677978515625,116.5529556274414,2,2
0,0,17,0,1,0,10,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,1,0,1,0,61.53845977783203,51.92307662963867,23.076923370361328,121.79963684082031,299.89129638671875,86.58563995361328,1,1
1,0,16,0,1,0,9,0,0,0,1,0,0,1,0,5,0,11,0,12,0,1,0,2,0,0,1,0,1,1,316.6153869628906,0,50,0,2,0,1,1,0,21.153846740722656,5.769230842590332,0,40.98051834106445,11.176505088806152,1,2
0,1,16,0,1,0,10,0,0,0,1,0,1,0,0,3,0,12,0,4,0,1,0,2,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,75,0,0,210.3350372314453,3,2
1,1,19,1,0,0,11,0,0,0,1,0,0,0,137,2,0,12,0,12,0,1,0,2,0,0,1,0,1,0,0,0,11.538461685180664,0,2,0,1,1,19.230770111083984,46.153846740722656,92.30769348144531,44.89961624145508,110.27836608886719,213.45457458496094,1,2
0,0,17,1,0,0,10,0,0,0,1,0,0,1,0,4,0,12,0,12,0,1,0,2,0,1,0,2,0,1,115.38461303710938,0,9.615385055541992,0,3,0,0,0,30.769229888916016,84.615386962890625,96.15384674072266,96.5108642578125,387.1929931640625,310.06378173828125,1,3
0,1,16,0,1,0,10,0,0,0,1,1,0,0,15,4,0,14,0,0,1,1,0,1,0,1,0,4,0,1,218.58938598632812,0,100,0,1,0,1,0,100,100,94.23076629638672,195.74769592285156,436.6797790527344,163.7202911376953,3,2
1,1,17,0,1,0,10,0,0,0,1,0,0,0,0,5,0,12,0,0,1,4,0,2,0,0,1,0,1,1,166.73077392578125,0,34.61538314819336,0,1,0,1,0,100,100,100,202.30978393554688,199.20831298828125,175.65460205078125,1,1
0,1,20,0,0,0,6,0,0,0,0,0,1,0,48,9,0,12,0,12,0,4,0,2,0,0,1,0,1,1,165.06307983398438,0,100,0,2,0,1,1,100,100,100,174.67445373535156,206.97103881835938,203.35946655273438,2,1
1,1,17,0,1,0,11,0,0,0,0,0,0,1,0,4,0,14,0,12,0,0,1,3,0,0,1,4,0,1,10.461538314819336,0,1.923076868057251,0,3,0,1,1,11.538461685180664,34.61538314819336,57.69230651855469,15.493538856506348,166.6062774658203,229.56918334960938,2,2
1,0,16,1,0,0,9,0,0,0,1,0,0,0,0,1,0,12,0,13,0,1,0,3,0,1,0,1,0,0,0,0,0,0,3,0,1,1,0,5.769230842590332,94.23076629638672,0,17.771337509155273,379.9060363769531,3,2
0,1,20,0,0,0,12,0,0,0,1,0,0,0,0,0,0,12,0,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3
1,1,17,0,1,0,9,0,0,0,1,0,0,0,29,2,0,16,0,16,0,1,0,2,0,0,1,0,1,0,0,0,0,0,4,0,1,1,36.53845977783203,71.15384674072266,94.23076629638672,68.10404205322266,123.53646850585938,135.29794311523438,1,1
1,1,18,0,1,0,12,0,0,1,1,0,0,0,0,0,0,13,0,16,0,1,0,1,0,0,1,4,0,0,0,0,0,0,1,0,1,1,73.07691955566406,53.846153259277344,86.53845977783203,201.1875762939453,97.12207794189453,191.17874145507812,2,2
0,1,24,0,1,0,9,0,0,0,1,0,1,0,0,5,0,11,0,11,0,4,0,2,0,0,1,4,0,1,13.076923370361328,0,7.692307472229004,0,3,0,0,0,44.230770111083984,0,0,95.446075439453125,0,0,3,3
0,0,18,0,1,0,10,0,0,0,1,0,0,0,0,3,0,11,0,14,0,2,0,2,0,1,0,0,1,1,55.38461685180664,0,55.769229888916016,0,2,0,0,0,0,30.769229888916016,80.76923370361328,0,59.237789154052734,167.6456298828125,2,1
0,0,16,0,1,0,10,0,0,0,1,0,0,0,0,3,0,12,0,12,0,0,1,1,0,0,1,0,1,1,90.73076629638672,0,11.538461685180664,0,3,0,1,0,32.69230651855469,59.61538314819336,50.74828338623047,55.60714340209961,79.48970794677734,168.30496215820312,2,2
1,1,21,0,0,1,12,0,0,1,1,1,0,0,0,1,0,12,0,0,1,1,0,1,0,2,0,3,0,1,256.79998779296875,0,26.923076629638672,0,1,0,0,1,100,82.69230651855469,28.846153259277344,304.9315490722656,155.40135192871094,31.203161239624023,1,1
1,0,16,0,1,0,8,0,0,0,1,0,0,0,45,7,0,11,0,0,1,4,0,1,0,1,0,3,0,0,0,0,0,0,2,0,1,1,0,11.538461685180664,0,0,26.923574447631836,0,1,1
1,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,54.153682708740234,59.3692512512207,100,150.09498596191406,185.7654571533203,234.2197723388672,3,1
0,1,17,1,0,0,10,0,1,0,1,1,0,1,0,3,0,12,0,12,0,2,0,3,0,1,0,2,0,1,262.5,0,65.384613037109375,0,3,0,1,1,98.07691955566406,84.615386962890625,42.30769348144531,441.3074035644531,417.7695007324219,440.2577209472656,3,1
0,1,21,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,32.69230651855469,30.769229888916016,0,62.31074905395508,58.09086608886719,1,2
1,0,18,0,1,0,12,0,0,1,1,1,1,0,0,2,0,11,0,0,1,2,0,2,0,1,0,4,0,0,0,0,0,0,2,0,1,1,9.615385055541992,36.53845977783203,78.84615325927734,18.865385055541992,84.413848876953125,433.2122497558594,2,2
1,0,17,0,1,0,9,0,0,0,1,0,0,0,0,1,0,14,0,0,1,4,0,1,0,0,1,4,0,1,154.2337188720703,0,35.57625198364258,0,1,0,1,0,100,100,67.54398345947266,150.09498596191406,185.7654571533203,234.2197723388672,1,1
1,0,17,0,1,0,8,0,0,0,1,0,0,0,0,6,0,0,1,0,1,4,0,2,0,1,0,4,0,0,0,0,0,0,2,0,1,1,1.923076868057251,0,0,5.2823076248168945,0,0,3,2
0,0,16,1,0,0,9,0,0,0,1,0,0,0,0,4,0,10,0,11,0,1,0,2,0,1,0,4,0,0,0,0,28.846153259277344,0,1,0,1,1,0,46.153846740722656,50.74828338623047,0,131.59674072265625,168.30496215820312,2,2
1,1,19,0,0,1,11,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3,0,1,0,0,1,4,0,0,0,0,0,0,1,0,1,1,48.07692337036133,100,100,207.99085998535156,422.81915283203125,391.8668518066406,1,2
1,0,17,1,0,0,8,0,0,0,1,0,0,0,0,1,0,12,0,8,0,1,0,1,0,2,0,3,0,0,0,0,0,0,2,0,1,1,3.846153736114502,25,63.46154022216797,7.8480000495910645,49.0918083190918,149.8472442626953,1,2
0,1,17,0,1,0,11,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,17.30769157409668,0,0,69.16027069091797,1,2
0,0,21,0,0,0,10,0,0,0,0,0,0,0,0,4,0,12,0,12,0,1,0,1,0,0,0,0,1,1,222.2153778076172,0,96.15384674072266,0,1,0,1,1,42.30769348144531,90.384613037109375,100,85.86273193359375,221.28350830078125,460.7015380859375,1,1
1,0,19,0,0,1,11,0,0,0,1,0,0,0,0,1,0,3,0,0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,34.61538314819336,30.769229888916016,57.69230651855469,109.12681579589844,62.19968032836914,175.587158203125,2,2
0,1,18,0,1,0,12,0,0,1,1,0,0,0,0,9,0,11,0,0,1,2,0,3,0,0,1,0,1,1,203.84616088867188,0,42.30769348144531,0,2,0,0,0,100,100,100,258.9505310058594,250.43409729003906,246.4947509765625,2,2
0,1,18,0,0,0,8,0,0,0,1,0,0,0,0,6,0,12,0,0,1,4,0,3,0,1,0,4,0,0,0,0,0,0,1,0,1,1,34.61538314819336,94.23076629638672,50,67.9153823852539,239.67518615722656,220.7912139892578,2,2
0,0,16,0,0,0,10,0,0,0,1,0,0,0,0,3,0,13,0,11,0,3,0,1,0,1,0,0,0,1,33.846153259277344,0,3.846153736114502,0,0,0,1,1,98.07691955566406,100,100,254.27749633789062,573.386474609375,414.3062438964844,2,2
0,1,19,0,1,0,11,0,0,0,1,0,1,0,0,3,0,14,0,0,1,1,0,2,0,0,1,0,1,1,348.9230651855469,0,76.92308044433594,0,3,0,1,1,100,100,15.384614944458008,270.2276611328125,270.8004150390625,48.19348907470703,3,1
0,0,20,0,1,0,12,0,0,1,1,0,0,0,0,3,0,12,0,0,1,1,0,2,0,0,1,0,1,1,360,0,63.46154022216797,0,4,0,0,0,46.153846740722656,38.46154022216797,100,113.87985229492188,237.15628051757812,430.5705261230469,3,2
1,0,17,0,0,1,10,0,0,0,1,0,0,0,0,3,0,0,1,0,1,1,0,2,0,1,0,4,0,0,0,0,0,0,2,0,1,0,0,80.76923370361328,59.61538314819336,0,325.1117858886719,183.97991943359375,2,2
0,0,24,0,0,1,11,0,0,0,0,0,0,0,92.66666666666667,2,0,16,0,0,1,1,0,1,0,0,1,0,1,1,240.50779724121094,0,61.718082427978516,0,2,0,0,0,28.846153259277344,69.23076629638672,100,233.8527069091797,458.457763671875,924.16949462890625,1,1
0,0,16,0,1,0,10,0,0,0,1,0,0,0,0,5,0,11,0,0,1,3,0,1,0,2,0,2,0,0,0,0,0,0,3,0,1,1,54.34196472167969,30.769229888916016,0,141.2757110595703,53.05906677246094,0,2,3
1,0,16,0,1,0,9,0,0,0,1,0,0,1,0,3,0,12,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,36.53845977783203,0,0,34.6533203125,1,2
0,1,24,0,1,0,11,0,0,0,1,0,0,0,0,0,0,16,0,12,0,1,0,1,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,9.615385055541992,5.769230842590332,0,18.511808395385742,12.295159339904785,2,1
1,1,19,1,0,0,12,0,0,1,1,0,0,0,0,2,0,12,0,12,0,1,0,1,0,0,1,4,0,1,103.38461303710938,0,15.384614944458008,0,1,0,1,0,100,100,100,228.31846618652344,236.8482208251953,205.6444091796875,1,1
0,0,20,1,0,0,11,0,0,0,1,0,1,0,0,4,0,12,0,0,1,2,0,3,0,1,0,4,0,0,0,0,36.53845977783203,0,2,0,0,0,72.633941650390625,78.72022247314453,55.769229888916016,241.95030212402344,278.392578125,176.67578125,2,2
0,0,20,1,0,0,12,0,0,1,1,0,0,0,0,3,0,12,0,12,0,1,0,1,0,1,0,2,0,1,454.24615478515625,0,90.384613037109375,0,2,0,0,0,92.30769348144531,44.230770111083984,76.92308044433594,237.51942443847656,93.00849151611328,208.73370361328125,2,1
1,0,16,1,0,0,10,0,0,0,1,0,0,0,0,2,0,14,0,16,0,1,0,2,0,0,1,0,1,0,0,0,26.923076629638672,0,2,0,1,1,44.230770111083984,100,100,216.95191955566406,477.7648010253906,456.9875793457031,3,2
1,0,20,0,1,0,11,0,0,0,1,0,1,0,8,3,0,12,0,12,0,1,0,2,0,1,0,4,0,1,420.4421081542969,0,100,0,2,0,1,1,67.30769348144531,80.76923370361328,100,272.778076171875,87.39752197265625,325.8011169433594,2,2
0,0,21,1,0,0,11,0,0,0,1,0,0,0,0,0,0,12,0,0,1,1,0,2,0,1,0,4,0,1,242.46153259277344,0,98.07691955566406,0,2,0,1,1,96.15384674072266,100,100,276.3304138183594,344.0728759765625,433.7715759277344,2,1
0,0,17,0,1,0,9,0,0,0,1,0,0,0,204,1,0,14,0,0,1,4,0,1,0,0,1,4,0,1,0,0,96.15384674072266,0,1,0,1,1,94.23076629638672,36.53845977783203,42.30769348144531,108.55142211914062,81.45195770263672,64.40321350097656,1,2
1,0,20,0,1,0,11,0,0,0,0,0,0,1,0,2,0,11,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,1,7.692307472229004,100,100,34.36518478393555,343.47808837890625,284.4453125,2,1
1,1,18,1,0,0,12,0,0,1,1,0,0,0,0,4,0,0,1,12,0,4,0,1,0,2,0,3,0,0,0,0,0,0,2,0,1,1,0,96.15384674072266,100,0,121.87249755859375,278.4588928222656,2,2
0,1,17,0,1,0,9,0,0,0,1,0,0,0,0,5,0,11,0,12,0,4,0,1,0,0,1,0,1,0,0,0,30.769229888916016,0,2,0,0,0,0,19.230770111083984,0,0,37.2550163269043,0,1,2
1,0,22,0,1,0,13,0,0,1,1,1,0,0,0,6,0,14,0,8,0,2,0,2,0,1,0,0,1,1,276.9230651855469,0,48.07692337036133,0,2,0,0,0,40.38461685180664,26.923076629638672,1.923076868057251,165.79843139648438,90.04581451416016,2.744455099105835,2,2
1,1,18,1,0,0,11,0,0,0,1,0,0,0,0,3,0,0,1,8,0,1,0,3,0,0,1,3,0,0,0,0,0,0,2,0,1,1,0,46.153846740722656,98.07691955566406,0,99.00885009765625,176.35215759277344,3,2
0,0,16,1,0,0,9,0,0,0,1,0,0,1,0,6,0,12,0,0,1,4,0,3,0,1,0,4,0,0,0,0,11.538461685180664,0,2,0,1,0,84.615386962890625,88.46154022216797,75,297.3939208984375,212.63470458984375,243.60768127441406,2,2
1,1,19,1,0,0,10,0,0,0,1,0,0,0,0,3,0,11,0,12,0,2,0,3,0,1,0,4,0,1,68.65384674072266,0,25,0,1,0,1,1,0,0,0,0,0,0,2,2
0,0,17,1,0,0,10,0,0,0,1,0,0,0,0,3,0,12,0,12,0,1,0,2,0,1,0,3,0,1,335.5384521484375,0,100,0,1,0,0,1,100,100,100,306.6009216308594,336.4464111328125,288.3148193359375,3,2
1,0,23,0,1,0,11,0,0,0,1,1,1,0,0,2,0,16,0,0,1,2,0,1,0,0,1,0,1,0,0,0,47.182029724121094,0,2,0,1,1,19.230770111083984,67.30769348144531,80.4227294921875,52.82307815551758,168.45745849609375,307.3206481933594,2,2
1,0,18,0,1,0,9,0,0,0,1,0,0,0,140.5,5,0,11,0,11,0,1,0,2,0,1,0,2,0,1,101.5999984741211,0,71.15384674072266,0,3,0,1,0,100,100,100,111.44038391113281,212.51556396484375,309.5745544433594,1,2
0,0,21,1,0,0,11,0,0,0,1,0,0,0,0,4,0,11,0,15,0,1,0,2,0,1,0,3,0,1,296,0,98.07691955566406,0,1,0,0,0,100,100,100,293.2570495605469,422.1146545410156,462.6999206542969,2,1
