survey_year,elig_year,retired,food,c,cn
1995,-10,FALSE,619.748278907384,25099.805295749,23550.4345984806
1993,-14,FALSE,226.208121801195,36136.7474577409,31895.3451739685
1995,-12,FALSE,516.456899089487,42556.0484849737,32226.910503184
1998,-9,FALSE,479.995042013769,34559.6430249914,34559.6430249914
2000,1,FALSE,230.365599838865,10781.1100724589,14927.6908695585
2002,3,FALSE,424.1,20356.8,19338.96
2004,5,FALSE,405.8,29217.6,29217.6
1993,-1,FALSE,961.384517655079,27460.5298030155,27460.5298030155
1995,1,FALSE,1032.91379817897,40321.3520543499,38513.7529075367
1998,3,TRUE,863.991075624784,46415.5205627314,34559.6430249914
2000,5,TRUE,921.462399355462,69708.6305112407,53583.0385225201
2002,7,TRUE,508.92,26972.76,26972.76
2004,9,TRUE,1055.08,43339.44,40904.64
1993,-15,FALSE,452.41624360239,12837.3109122178,12837.3109122178
1995,-13,FALSE,309.874139453692,18902.3225066752,14254.2104148698
1993,-16,FALSE,565.520304502988,28005.1269613925,28005.1269613925
1995,-14,FALSE,516.456899089487,21257.3659665233,21257.3659665233
1998,-10,FALSE,719.992563020653,26081.0106028601,26081.0106028601
1993,-8,FALSE,565.520304502988,23016.6763932716,23016.6763932716
1995,11,FALSE,309.874139453692,19496.2479406281,17430.4203442702
1998,15,FALSE,383.996033611015,26207.7292939518,20447.7887897866
2000,-1,FALSE,460.731199677731,23266.9255837254,19350.7103864647
2002,18,TRUE,593.74,44106.4,24597.8
1998,-11,FALSE,527.994546215146,23039.7620166609,23039.7620166609
2000,-9,FALSE,921.462399355462,22115.0975845311,22115.0975845311
2002,-15,FALSE,1017.84,19338.96,19338.96
2004,-5,FALSE,405.8,15095.76,15095.76
1993,4,FALSE,735.176395853884,29350.5038037051,21998.7398451662
1995,6,FALSE,413.165519271589,14409.1474845967,13634.4621359624
1993,36,TRUE,791.728426304183,20358.7309621076,20358.7309621076
1995,38,TRUE,464.811209180538,19831.9449250363,19831.9449250363
1998,21,TRUE,479.995042013769,17279.8215124957,17279.8215124957
2000,43,TRUE,368.584959742185,24879.4847825975,24879.4847825975
1993,-34,FALSE,565.520304502988,18875.0303812536,18875.0303812536
1995,-32,FALSE,516.456899089487,17352.9518094067,17352.9518094067
1998,-27,FALSE,479.995042013769,23039.7620166609,23039.7620166609
2000,-25,FALSE,460.731199677731,19350.7103864647,19350.7103864647
2002,-22,FALSE,508.92,25527.4272,25527.4272
1993,4,TRUE,610.761928863227,20104.2468250812,19680.106596704
1995,6,TRUE,309.874139453692,34396.0294793598,20451.6932039437
1998,9,TRUE,383.996033611015,13823.8572099965,13823.8572099965
2000,9,TRUE,552.877439613277,18244.9555072381,18244.9555072381
2002,14,TRUE,254.46,10178.4,10178.4
2004,15,TRUE,446.38,14121.84,12660.96
1993,-20,FALSE,622.072334953287,30877.4086258631,29746.3680168572
1995,-18,FALSE,413.165519271589,50107.0518604494,35129.8017868543
1998,-16,FALSE,815.991571423407,85943.1122725653,85943.1122725653
2000,-13,FALSE,921.462399355462,43094.5314119464,38487.2194151691
2002,-11,FALSE,636.15,51884.394,51884.394
2004,-10,FALSE,486.96,29988.62,29988.62
1993,-18,FALSE,848.280456754482,18526.4451755179,18526.4451755179
1995,-16,FALSE,645.571123861858,12255.5222153935,12178.0536805301
1993,-17,FALSE,565.520304502988,29407.7676049624,27428.446539202
1995,-15,FALSE,929.622418361076,46171.2467786001,32226.910503184
1998,-12,FALSE,719.992563020653,16559.828949475,26159.7297897504
2000,-10,FALSE,552.877439613277,24879.4847825975,24879.4847825975
1993,28,TRUE,339.312182701793,35624.7552769139,35059.2349724109
1995,30,TRUE,516.456899089487,57306.0575229694,46976.9195411797
1998,33,TRUE,719.992563020653,33479.6541804604,33143.6576510507
2000,35,TRUE,460.731199677731,21193.6351851756,21193.6351851756
2002,37,TRUE,424.1,17897.02,17897.02
1993,-20,FALSE,565.520304502988,23751.8527891255,19680.106596704
1995,-18,FALSE,413.165519271589,27406.1537422847,24823.8692468372
1998,-35,FALSE,383.996033611015,26783.7233443683,25343.738218327
1993,-20,FALSE,282.760152251494,22677.3642105698,22338.052027868
1995,-18,FALSE,774.68534863423,30316.0199765529,29024.8777288291
1998,-15,FALSE,335.996529409638,25631.7352435353,24191.750117494
2000,-14,FALSE,460.731199677731,23174.7793437899,23036.5599838866
2002,-11,FALSE,339.28,35285.12,18321.12
2004,-9,FALSE,649.28,57217.8,28000.2
1993,1,FALSE,226.208121801195,11140.7499987089,11027.6459378083
1995,3,FALSE,309.874139453692,13014.7138570551,13014.7138570551
1998,10,FALSE,287.997025208261,11783.878281438,11783.878281438
2000,-11,FALSE,552.877439613277,21562.2201449178,20456.4652656913
2002,12,FALSE,763.38,25446,25446
1993,-2,FALSE,622.072334953287,19680.106596704,12893.8629426681
1998,3,TRUE,479.995042013769,14975.8453108296,14975.8453108296
1993,-1,TRUE,848.280456754482,18797.8949216793,18797.8949216793
1995,1,TRUE,568.102588998435,17910.7252604234,17910.7252604234
1993,8,FALSE,1413.80076125747,36645.7157317936,34949.1548182846
1995,10,FALSE,877.976728452127,27475.5070315607,27475.5070315607
1998,15,FALSE,719.992563020653,31055.6792182908,30095.6891342633
2000,16,TRUE,921.462399355462,34785.2055756687,25570.5815821141
2002,18,TRUE,593.74,27990.6,27990.6
2004,20,TRUE,649.28,33762.56,32139.36
1993,-23,FALSE,395.864213152091,10179.3654810538,10179.3654810538
1995,-21,FALSE,361.519829362641,10225.8466019718,10225.8466019718
1998,-18,FALSE,287.997025208261,8639.91075624784,8639.91075624784
2000,-16,FALSE,552.877439613277,13222.9854307509,11610.4262318788
2002,-13,FALSE,678.56,20611.26,20611.26
2004,-12,FALSE,405.8,10713.12,10713.12
1993,-2,FALSE,565.520304502988,31160.1687781146,20980.8032970608
1998,2,TRUE,287.997025208261,8639.91075624784,8639.91075624784
2000,-1,TRUE,92.1462399355462,18244.9555072381,18244.9555072381
2004,8,TRUE,243.48,22765.38,21832.04
1998,25,TRUE,335.996529409638,14711.848037722,14711.848037722
1993,18,TRUE,367.588197926942,17135.2652264405,17135.2652264405
1993,8,TRUE,226.208121801195,17078.7131959902,14251.1116734753
1995,10,TRUE,309.874139453692,9915.97246251814,9915.97246251814
1993,13,TRUE,197.932106576046,7577.97208034004,7577.97208034004
1995,15,TRUE,206.582759635795,4493.17502207853,4338.23795235169
1998,18,TRUE,215.997768906196,4775.950668037,4607.95240333218
2000,20,TRUE,138.219359903319,4699.45823671286,4699.45823671286
2002,22,TRUE,339.28,5852.58,5852.58
2004,24,TRUE,243.48,5843.52,5843.52
1993,-9,FALSE,452.41624360239,7945.90672638963,7550.04251323754
2004,3,TRUE,162.32,7791.36,7791.36
1993,19,TRUE,1131.04060900598,41282.9822287181,30538.0964431613
1995,21,TRUE,1549.37069726846,34912.4863784493,29747.9173875544
1993,-6,FALSE,282.760152251494,108070.930190521,104112.288059
1998,-7,TRUE,383.996033611015,28751.7030166248,16991.8244872874
2000,2,TRUE,230.365599838865,16862.761908205,16862.761908205
2002,4,TRUE,169.64,12638.18,9669.48
2004,6,TRUE,405.8,13229.08,13229.08
1993,-14,FALSE,735.176395853884,21269.2186523574,21269.2186523574
1995,-12,FALSE,774.68534863423,22569.1664902106,22569.1664902106
1998,-9,FALSE,479.995042013769,21359.7793696127,20639.7868065921
2000,-7,FALSE,368.584959742185,16770.6156682694,16309.8844685917
2002,-5,FALSE,381.69,21205,21205
2004,-3,FALSE,649.28,40580,30029.2
1993,-25,FALSE,452.41624360239,11904.2024097879,12554.5507599663
1995,-23,FALSE,335.696984408166,10587.3664313345,9296.22418361076
1993,8,TRUE,395.864213152091,8143.49238484302,8143.49238484302
1995,10,TRUE,309.874139453692,8883.05866433917,8676.47590470337
1998,13,TRUE,383.996033611015,8639.91075624784,8639.91075624784
2000,19,TRUE,460.731199677731,7901.54007447309,7740.28415458588
1993,19,TRUE,565.520304502988,10552.6088820258,10552.6088820258
1995,21,TRUE,413.165519271589,10535.7207414255,10535.7207414255
1993,12,TRUE,622.072334953287,13962.6963181788,13572.4873080717
1995,14,TRUE,723.039658725281,29231.4604884649,17352.9518094067
1993,2,TRUE,197.932106576046,8098.25076048278,6514.79390787442
1995,4,TRUE,258.228449544743,13427.8793763266,10845.5948808792
1993,6,FALSE,452.41624360239,22563.3594464251,19735.7579239102
1995,8,FALSE,516.456899089487,17249.6604295889,14254.2104148698
1993,10,FALSE,565.520304502988,13072.1192263991,13072.1192263991
1995,12,FALSE,516.456899089487,12298.2350982876,12298.2350982876
1998,15,FALSE,239.997521006884,9791.89885708088,9791.89885708088
2000,10,FALSE,138.219359903319,8039.75943437641,8039.75943437641
2002,15,FALSE,254.46,18383.8868,18383.8868
1995,-26,FALSE,413.165519271589,20968.1501030332,17352.9518094067
1998,-23,FALSE,479.995042013769,29270.0976619996,28550.105098979
2000,-21,FALSE,460.731199677731,15204.1295893651,15204.1295893651
2002,-19,FALSE,678.56,19847.88,19847.88
1993,-29,FALSE,791.728426304183,17361.4733482417,16965.6091350896
1995,-27,FALSE,309.874139453692,15493.7069726846,15493.7069726846
1998,-24,FALSE,479.995042013769,18431.8096133287,18431.8096133287
1998,-26,FALSE,383.996033611015,15695.8378738502,15695.8378738502
2000,-24,FALSE,460.731199677731,17968.5167874315,17139.2006280116
2002,-22,FALSE,254.46,14164.94,14376.99
1993,-23,FALSE,395.864213152091,16117.3286783352,14420.7677648262
1995,-21,FALSE,413.165519271589,11775.2172992403,11775.2172992403
1998,-18,FALSE,239.997521006884,11135.8849747194,9215.90480666436
2000,-24,FALSE,460.731199677731,11610.4262318788,11610.4262318788
1993,-27,FALSE,452.41624360239,11190.0533066911,11190.0533066911
1995,-25,FALSE,309.874139453692,9915.97246251814,9915.97246251814
1998,-20,FALSE,383.996033611015,14543.8497730172,13823.8572099965
2000,-23,FALSE,460.731199677731,11057.5487922655,11057.5487922655
2002,-20,FALSE,508.92,12383.72,12214.08
1993,3,TRUE,395.864213152091,16909.0571046393,16909.0571046393
1995,5,TRUE,516.456899089487,23008.3020522966,23008.3020522966
1993,-15,FALSE,1244.14466990657,33320.456341316,31623.8954278071
1995,-13,FALSE,774.68534863423,23240.5604590269,21691.1897617584
1993,5,FALSE,961.384517655079,30877.4086258631,25787.7258853362
1995,7,FALSE,774.68534863423,19522.0707855826,19522.0707855826
1993,12,FALSE,339.312182701793,12215.2385772645,12215.2385772645
1995,14,FALSE,335.696984408166,20296.7561342168,11775.2172992403
1993,4,TRUE,395.864213152091,12328.3426381651,9500.74111565019
1995,5,TRUE,309.874139453692,7436.97934688861,7436.97934688861
1998,13,TRUE,383.996033611015,8111.91621003269,8111.91621003269
1995,16,TRUE,516.456899089487,8986.35004415707,8986.35004415707
1993,-1,FALSE,282.760152251494,14171.9388308449,13776.0746176928
1995,1,FALSE,413.165519271589,14873.9586937772,14873.9586937772
1998,-5,FALSE,479.995042013769,10943.8869579139,10943.8869579139
1995,-34,FALSE,464.811209180538,18540.8026773126,18282.5742277678
1993,-22,FALSE,1017.93654810538,15947.6725869843,15947.6725869843
1995,-20,FALSE,516.456899089487,15493.7069726846,15493.7069726846
1998,-14,FALSE,479.995042013769,25703.7344998373,16415.8304368709
2000,-12,FALSE,460.731199677731,16402.0307085272,16402.0307085272
2002,-10,FALSE,678.56,16285.44,16285.44
2004,-11,FALSE,486.96,15582.72,15582.72
1993,38,TRUE,282.760152251494,4987.88908571635,4987.88908571635
1995,21,TRUE,309.874139453692,4561.34733275835,4561.34733275835
1993,-22,FALSE,452.41624360239,12667.6548208669,10857.9898464574
1995,-20,FALSE,413.165519271589,8676.47590470337,8676.47590470337
1998,-18,FALSE,383.996033611015,9599.90084027538,8063.91670583132
2000,-16,FALSE,460.731199677731,19350.7103864647,19350.7103864647
2002,-15,FALSE,424.1,12214.08,12214.08
2004,-15,FALSE,608.7,15582.72,15582.72
1993,-21,FALSE,339.312182701793,18322.8578658968,18322.8578658968
1995,-19,FALSE,516.456899089487,27475.5070315607,27165.632892107
1993,-3,FALSE,226.208121801195,11310.4060900598,11310.4060900598
1995,-1,FALSE,516.456899089487,16526.6207708636,16526.6207708636
2002,17,TRUE,381.69,12214.08,12214.08
1993,5,FALSE,678.624365403585,23638.7487282249,23638.7487282249
1995,7,FALSE,619.748278907384,22303.9499592989,22303.9499592989
1998,-7,FALSE,719.992563020653,34292.8652979891,25652.9545417412
2000,-11,FALSE,598.95055958105,16033.445748785,16033.445748785
2002,-3,FALSE,508.92,15267.6,15267.6
1998,-23,FALSE,383.996033611015,9743.89935287951,9503.90183187262
1995,-20,FALSE,413.165519271589,8676.47590470337,8676.47590470337
1993,-20,FALSE,508.968274052689,14251.1116734753,14251.1116734753
1995,-20,FALSE,413.165519271589,11465.3431597866,11465.3431597866
1998,1,TRUE,335.996529409638,9359.90331926849,9215.90480666436
2000,5,TRUE,368.584959742185,13821.9359903319,13821.9359903319
2002,11,TRUE,339.28,8142.72,8142.72
2004,9,TRUE,324.64,9739.2,9739.2
1993,22,TRUE,565.520304502988,14929.7360388789,14929.7360388789
1995,24,TRUE,516.456899089487,15183.8328332309,15183.8328332309
1998,27,TRUE,575.994050416523,15551.8393612461,15551.8393612461
1993,36,TRUE,1131.04060900598,32573.9695393721,32573.9695393721
1995,38,TRUE,1032.91379817897,28198.546690286,23550.4345984806
1998,39,TRUE,959.990084027537,23999.7521006884,23039.7620166609
2000,43,TRUE,552.877439613277,20041.8071859813,19350.7103864647
2002,49,TRUE,678.56,20009.038,19847.88
2004,38,TRUE,405.8,16556.64,16556.64
1993,16,TRUE,282.760152251494,23299.4365455231,22960.1243628213
1995,18,TRUE,774.68534863423,16113.455251592,16113.455251592
1998,22,TRUE,335.996529409638,20159.7917645783,20159.7917645783
2000,28,TRUE,691.096799516596,23220.8524637576,23220.8524637576
2002,26,TRUE,508.92,23476.4796,23410.32
2004,28,TRUE,202.9,13634.88,13634.88
1993,-14,FALSE,1017.93654810538,41479.2454269768,41479.2454269768
1995,-12,FALSE,1032.91379817897,38527.6846720757,38527.6846720757
2000,-5,FALSE,276.438719806639,36858.4959742185,35937.033574863
2002,-2,FALSE,1017.84,50255.85,50043.8
2004,10,FALSE,730.44,67525.12,40661.16
1993,-17,FALSE,395.864213152091,17644.2335004932,17644.2335004932
1995,-15,FALSE,516.456899089487,20038.5276846721,20038.5276846721
1998,7,FALSE,191.998016805508,10271.8938990947,10271.8938990947
1993,29,TRUE,339.312182701793,7600.59289252015,7600.59289252015
1995,31,TRUE,413.165519271589,9915.97246251814,9915.97246251814
1993,15,TRUE,452.41624360239,17078.7131959902,14251.1116734753
1995,18,TRUE,361.519829362641,13634.4621359624,13634.4621359624
1998,21,TRUE,335.996529409638,15935.8353948571,14975.8453108296
2000,22,TRUE,276.438719806639,13269.0585507187,13269.0585507187
2002,25,TRUE,254.46,15352.42,12214.08
2004,27,TRUE,486.96,12660.96,12660.96
1993,-2,FALSE,1017.93654810538,23412.5406064237,23412.5406064237
1998,2,TRUE,719.992563020653,27119.7198737779,24719.7446637091
2000,4,TRUE,691.096799516596,26584.1902214051,26584.1902214051
2002,4,TRUE,678.56,44276.04,35794.04
2004,6,TRUE,649.28,32626.32,32626.32
1993,16,TRUE,508.968274052689,24679.3060885104,13368.8999984506
1995,18,TRUE,516.456899089487,13696.4369638532,13696.4369638532
1998,21,TRUE,479.995042013769,19869.874759202,18909.8846751744
2000,23,TRUE,552.877439613277,18797.8329468514,18797.8329468514
2002,25,TRUE,424.1,14860.464,14860.464
1993,8,TRUE,282.760152251494,8007.76751176231,8007.76751176231
1995,10,TRUE,258.228449544743,10411.771085644,10411.771085644
1998,13,TRUE,335.996529409638,7199.92563020653,7199.92563020653
1993,2,TRUE,508.968274052689,14251.1116734753,14251.1116734753
1995,4,TRUE,361.519829362641,13014.7138570551,13014.7138570551
1998,9,TRUE,575.994050416523,16727.8272141798,16415.8304368709
2000,10,TRUE,322.511839774412,21608.2932648856,19903.587826078
2002,13,TRUE,424.1,20356.8,20356.8
2004,15,TRUE,486.96,17855.2,17530.56
1993,-2,FALSE,508.968274052689,14590.4238561771,14590.4238561771
1998,2,TRUE,575.994050416523,19727.7962267659,19007.8036637452
2000,2,TRUE,368.584959742185,15480.5683091718,15480.5683091718
2002,4,TRUE,424.1,19296.55,17812.2
2004,7,TRUE,568.12,17530.56,17530.56
1993,12,TRUE,339.312182701793,10857.9898464574,10857.9898464574
1995,14,TRUE,413.165519271589,15493.7069726846,15493.7069726846
1998,17,TRUE,239.997521006884,14999.8450629303,14999.8450629303
2000,19,TRUE,368.584959742185,12163.3036714921,12163.3036714921
2002,21,TRUE,322.316,9864.566,9669.48
2004,23,TRUE,365.22,16556.64,16556.64
1993,-4,FALSE,678.624365403585,15404.7730946614,15404.7730946614
1995,-2,FALSE,619.748278907384,16629.9121506815,14873.9586937772
1998,1,FALSE,575.994050416523,16454.230040232,16070.234006621
2002,8,TRUE,339.28,8651.64,8651.64
2004,10,TRUE,405.8,22659.872,11297.472
1993,4,FALSE,339.312182701793,7464.86801943944,7464.86801943944
1995,6,FALSE,619.748278907384,14254.2104148698,14254.2104148698
1998,11,FALSE,191.998016805508,5759.94050416523,5759.94050416523
2000,13,FALSE,460.731199677731,11886.8649516855,11057.5487922655
2002,15,FALSE,424.1,12892.64,12214.08
2004,15,FALSE,486.96,12376.9,12174
1993,-23,FALSE,565.520304502988,17191.8172568908,12215.2385772645
1995,-21,FALSE,774.68534863423,19212.1966461289,19212.1966461289
1998,-18,FALSE,719.992563020653,21023.7828402031,21023.7828402031
2000,-14,FALSE,691.096799516596,19581.0759863036,19350.7103864647
2002,-12,FALSE,848.2,22392.48,19847.88
2004,-12,FALSE,811.6,31003.12,20452.32
1993,-15,FALSE,565.520304502988,20584.9390839088,20584.9390839088
1995,-13,FALSE,774.68534863423,36255.274316082,22310.9380406658
1998,-10,FALSE,287.997025208261,24095.7511090912,20735.7858149948
2000,-9,FALSE,691.096799516596,21285.7814251112,20180.0265458846
2002,-6,FALSE,593.74,20187.16,19338.96
2004,-4,FALSE,568.12,23861.04,18991.44
1993,1,TRUE,848.280456754482,30538.0964431613,20358.7309621076
1995,3,TRUE,619.748278907384,17352.9518094067,17352.9518094067
1998,11,TRUE,719.992563020653,17279.8215124957,17279.8215124957
2000,2,TRUE,368.584959742185,15480.5683091718,15480.5683091718
2002,15,TRUE,350.446993446162,848.2,17303.28
2004,15,TRUE,486.96,18747.96,17530.56
1993,-2,FALSE,452.41624360239,21291.8394645375,16202.1567240106
1995,1,TRUE,413.165519271589,22422.0222328137,16740.9963428294
1998,4,TRUE,431.995537812392,16895.8254788847,15935.8353948571
2000,11,TRUE,460.731199677731,17553.8587077216,17139.2006280116
2002,13,TRUE,339.28,9499.84,9499.84
2004,36,TRUE,324.64,11200.08,10226.16
1993,11,FALSE,395.864213152091,13948.5583105662,14796.8387673207
1995,13,FALSE,568.102588998435,19243.1840600743,19243.1840600743
1998,-2,FALSE,479.995042013769,19007.8036637452,19007.8036637452
2002,1,TRUE,424.1,21374.64,21374.64
2004,21,TRUE,486.96,22400.16,21426.24
1995,2,TRUE,103.291379817897,11258.7604001508,7127.10520743491
1993,-2,FALSE,50.8968274052689,5937.96319728137,5937.96319728137
1995,1,TRUE,154.937069726846,8364.64811743814,8364.64811743814
1998,6,TRUE,95.9990084027537,4703.95141173493,4703.95141173493
1993,-28,FALSE,452.41624360239,31216.7208085649,31216.7208085649
1995,1,FALSE,723.039658725281,19898.2546062551,19898.2546062551
1998,5,FALSE,575.994050416523,29231.6980586385,28031.7104536041
1993,-15,FALSE,339.312182701793,9896.60532880229,9896.60532880229
1995,-13,FALSE,619.748278907384,18850.6768167663,16784.8492204083
1993,13,TRUE,961.384517655079,20358.7309621076,20358.7309621076
1995,15,TRUE,774.68534863423,21691.1897617584,21691.1897617584
1998,17,TRUE,719.992563020653,24575.746151105,23615.7560670774
2002,21,TRUE,678.56,18830.04,18830.04
2004,25,TRUE,811.6,16556.64,16556.64
